entity_type;pf_class;object_name;full_name;attribute_name;attribute_label;attribute_description;data_origin;read_ok;display_value;raw_value_repr;numeric_value;unit;unit_source;value_type;queryability_filter;filter_reason
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;c_pCtrlHV;<built-in method title of str object at 0x000002D8E51BA510>;Geregelte OS-Sammelschiene;base_or_parameter;False;;;;ElmTerm;powerfactory;;keep;pf_unit_available
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;c_pmdm;<built-in method title of str object at 0x000002D8E51BA560>;Mechanische Belastung: Mdm;base_or_parameter;False;;;;ElmMdm*;powerfactory;;keep;pf_unit_available
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;c_pmod;<built-in method title of str object at 0x000002D8E51DC030>;Modell;base_or_parameter;True;<l3>\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Plant_G2.ElmComp</l3>;<powerfactory.DataObject <l1>\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Plant_G2.ElmComp</l1>>;;ElmComp;powerfactory;DataObject;keep;pf_unit_available
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;c_psecc;<built-in method title of str object at 0x000002D8E51D8110>;Externer Sekundärregler;base_or_parameter;False;;;;ElmSecctrl;powerfactory;;keep;pf_unit_available
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;c_pstac;<built-in method title of str object at 0x000002D8E51BA5B0>;Externer Anlagenregler;base_or_parameter;False;;;;ElmStactrl;powerfactory;;keep;pf_unit_available
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;cap_P;<built-in method title of str object at 0x000002D8E51DC1B0>;Wirkleistung;base_or_parameter;True;[];[];;;;list;keep;engineering_metadata_or_name_match
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;cap_Qmn;<built-in method title of str object at 0x000002D8E51DC2B0>;Min.;base_or_parameter;True;[];[];;;;list;keep;engineering_metadata_or_name_match
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;cap_Qmx;<built-in method title of str object at 0x000002D8E51DC3B0>;Max.;base_or_parameter;True;[];[];;;;list;keep;engineering_metadata_or_name_match
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;ccost;<built-in method title of str object at 0x000002D8E51DC530>;Kosten;base_or_parameter;True;[10.0, 1000.0];[10.0, 1000.0];;USD/h;powerfactory;list;keep;pf_unit_available
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;cfixedCosts;<built-in method title of str object at 0x000002D8E51BA650>;Verbrauchsmodus: Fixkosten;base_or_parameter;True;0.0;0.0;0.0;USD/h;powerfactory;float;keep;pf_unit_available
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;cgnd;<built-in method title of str object at 0x000002D8E51D8490>;Interne Erdungsimpedanz: Sternpunkt:Verbunden:Nicht verbunden;base_or_parameter;True;1.0;1;1.0; ;powerfactory;int;keep;pf_unit_available
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;charact;<built-in method title of str object at 0x000002D8E51DC7F0>;Charakt.;base_or_parameter;True;[];[];; ;powerfactory;list;keep;pf_unit_available
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;chr_name;<built-in method title of str object at 0x000002D8E51DC930>;KKS-Name;base_or_parameter;True;;'';; ;powerfactory;str;helper_filtered;attr_name_matches_helper_pattern
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;ciDist;<built-in method title of str object at 0x000002D8E51C1290>;Entfernung von Einspeisung in Anzahl Knoten;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;ciDistAll;<built-in method title of str object at 0x000002D8E51D86C0>;Entfernung von Einspeisung in Anzahl Knoten (mit Schaltern);base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;ciDistAllRoot;<built-in method title of str object at 0x000002D8E51623B0>;Entfernung von erster Einspeisung in Anzahl Knoten (mit Schaltern);base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;ciDistRoot;<built-in method title of str object at 0x000002D8E51D87A0>;Entfernung von erster Einspeisung in Anzahl Knoten;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;ciEarthed;<built-in method title of str object at 0x000002D8E51DCD30>;geerdet;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;ciEnergized;<built-in method title of str object at 0x000002D8E51DCE30>;versorgt;base_or_parameter;True;1.0;1;1.0; ;powerfactory;int;keep;pf_unit_available
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;ciLater;<built-in method title of str object at 0x000002D8E51DCF30>;Lateralindex;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;ciOutaged;<built-in method title of str object at 0x000002D8E51BA6A0>;Geplanter Ausfall;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;cimRdfId;<built-in method title of str object at 0x000002D8E51DD0F0>;RDF ID;base_or_parameter;True;[];[];; ;powerfactory;list;keep;pf_unit_available
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;cnwsamples;<built-in method title of str object at 0x000002D8E50F32D0>;Wind Modell Zeit-Charakteristik: Jährliche Samples: Anzahl der Samples;base_or_parameter;True;1.0;1;1.0; ;powerfactory;int;keep;pf_unit_available
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;coldStartTime;<built-in method title of str object at 0x000002D8E51BA6F0>;Hochlaufkosten: Kaltstartzeit;base_or_parameter;True;1.0;1.0;1.0;h;powerfactory;float;keep;pf_unit_available
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;commissionDate;<built-in method title of str object at 0x000002D8E51BA790>;Inbetriebnahme am;base_or_parameter;True;1970-01-01T00:00:00Z;'1970-01-01T00:00:00Z';; ;powerfactory;str;keep;pf_unit_available
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;constr;<built-in method title of str object at 0x000002D8E51DD430>;Baujahr;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;consumCosts;<built-in method title of str object at 0x000002D8E51C11D0>;Verbrauchsmodus: Verbrauchskosten;base_or_parameter;True;0.0;0.0;0.0;USD/MWh;powerfactory;float;keep;pf_unit_available
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;cosgini;<built-in method title of str object at 0x000002D8E51C12F0>;Generatoreinsatz: Leistungsfaktor;base_or_parameter;True;0.9991562366485596;0.9991562366485596;0.9991562366485596; ;powerfactory;float;keep;pf_unit_available
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;cosgini_a;<built-in method title of str object at 0x000002D8E51D8DC0>;Aktueller Generator-Einsatz: Leistungsfaktor (akt.);base_or_parameter;True;0.9991562875144099;0.9991562875144099;0.9991562875144099; ;powerfactory;float;keep;pf_unit_available
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;cosimModel;<built-in method title of str object at 0x000002D8E51D8F10>;Verwendet für Co-Simulation;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;costColdStart;<built-in method title of str object at 0x000002D8E51BA8D0>;Hochlaufkosten: Kaltstartkosten;base_or_parameter;True;0.0;0.0;0.0;USD;powerfactory;float;keep;pf_unit_available
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;costCurtailment;<built-in method title of str object at 0x000002D8E51C1350>;Kosten für Abregelung;base_or_parameter;True;150.0;150.0;150.0;USD/MWh;powerfactory;float;keep;pf_unit_available
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;costRedispatchDown;<built-in method title of str object at 0x000002D8E5199B10>;Zusätzliche Kosten für Redispatch: Redispatch-Kosten (Wirkleistungsverringerung);base_or_parameter;True;0.0;0.0;0.0;USD/MWh;powerfactory;float;keep;pf_unit_available
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;costRedispatchP;<built-in method title of str object at 0x000002D8E5162430>;Redispatch-Kosten (Wirkleistungsänderung);base_or_parameter;True;0.0;0.0;0.0;USD/MWh;powerfactory;float;keep;pf_unit_available
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;costRedispatchQ;<built-in method title of str object at 0x000002D8E51624B0>;Redispatch-Kosten (Blindleistungsänderung);base_or_parameter;True;0.0;0.0;0.0;USD/Mvarh;powerfactory;float;keep;pf_unit_available
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;costRedispatchUp;<built-in method title of str object at 0x000002D8E5199BB0>;Zusätzliche Kosten für Redispatch: Redispatch-Kosten (Wirkleistungserhöhung);base_or_parameter;True;0.0;0.0;0.0;USD/MWh;powerfactory;float;keep;pf_unit_available
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;costShutDown;<built-in method title of str object at 0x000002D8E51DDE30>;Abschaltkosten;base_or_parameter;True;0.0;0.0;0.0;USD;powerfactory;float;keep;pf_unit_available
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;cost_up;<built-in method title of str object at 0x000002D8E51BA920>;Hochlaufkosten: Warmstartkosten;base_or_parameter;True;0.0;0.0;0.0;USD;powerfactory;float;keep;pf_unit_available
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;costp;<built-in method title of str object at 0x000002D8E51DE070>;Kosten pro MW;base_or_parameter;True;0.0;0.0;0.0;USD/MW;powerfactory;float;keep;pf_unit_available
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;cpArea;<built-in method title of str object at 0x000002D8E51DE1B0>;Gebiet;base_or_parameter;False;;;;ElmArea;powerfactory;;helper_filtered;attr_name_matches_helper_pattern
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;cpBranch;<built-in method title of str object at 0x000002D8E51DE270>;Zweig;base_or_parameter;False;;;;ElmBranch;powerfactory;;keep;pf_unit_available
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;cpFeed;<built-in method title of str object at 0x000002D8E51DE330>;Abgang;base_or_parameter;False;;;;ElmFeeder;powerfactory;;helper_filtered;attr_name_matches_helper_pattern
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;cpGrid;<built-in method title of str object at 0x000002D8E51DE3F0>;Netz;base_or_parameter;True;<l3>\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet</l3>;<powerfactory.DataObject <l1>\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet</l1>>;;ElmNet;powerfactory;DataObject;helper_filtered;attr_name_matches_helper_pattern
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;cpHeadFold;<built-in method title of str object at 0x000002D8E51BA970>;Hauptverzeichnis;base_or_parameter;True;<l3>\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet</l3>;<powerfactory.DataObject <l1>\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet</l1>>;; ;powerfactory;DataObject;helper_filtered;attr_name_matches_helper_pattern
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;cpMeteostat;<built-in method title of str object at 0x000002D8E51BA9C0>;Wind Modell: Wetterstation;base_or_parameter;False;;;;ElmMeteostat;powerfactory;;keep;pf_unit_available
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;cpOperator;<built-in method title of str object at 0x000002D8E51DE570>;Betreiber;base_or_parameter;False;;;;ElmOperator;powerfactory;;keep;pf_unit_available
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;cpOwner;<built-in method title of str object at 0x000002D8E51C13B0>;Eigentümer;base_or_parameter;False;;;;ElmOwner;powerfactory;;keep;pf_unit_available
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;cpSite;<built-in method title of str object at 0x000002D8E51DE6B0>;Standort;base_or_parameter;False;;;;ElmSite;powerfactory;;keep;pf_unit_available
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;cpSubstat;<built-in method title of str object at 0x000002D8E51DE6F0>;Schaltanlage;base_or_parameter;False;;;;ElmSubstat,ElmTrfstat;powerfactory;;helper_filtered;attr_name_matches_helper_pattern
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;cpSupplySubstation;<built-in method title of str object at 0x000002D8E51BAA60>;Versorgt von Schaltanlage;base_or_parameter;False;;;;ElmSubstat;powerfactory;;keep;pf_unit_available
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;cpSupplyTransformer;<built-in method title of str object at 0x000002D8E51BAB00>;Versorgt von Transformator;base_or_parameter;False;;;;ElmTr*;powerfactory;;keep;pf_unit_available
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;cpSupplyTrfStation;<built-in method title of str object at 0x000002D8E51BAB50>;Versorgt von Ortsnetzstation;base_or_parameter;False;;;;ElmTrfstat;powerfactory;;keep;pf_unit_available
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;cpZone;<built-in method title of str object at 0x000002D8E51DE970>;Zone;base_or_parameter;False;;;;ElmZone;powerfactory;;helper_filtered;attr_name_matches_helper_pattern
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;cpower;<built-in method title of str object at 0x000002D8E51DEA30>;Leistung;base_or_parameter;True;[0.0, 0.5];[0.0, 0.5];;MW;powerfactory;list;keep;pf_unit_available
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;cq_max;<built-in method title of str object at 0x000002D8E51C1410>;Betriebs-Blindleistungsgrenzen: Max.;base_or_parameter;True;0.6000000238418579;0.6000000238418579;0.6000000238418579;p.u.;powerfactory;float;keep;pf_unit_available
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;cq_min;<built-in method title of str object at 0x000002D8E51C1470>;Betriebs-Blindleistungsgrenzen: Min.;base_or_parameter;True;-0.4000000059604645;-0.4000000059604645;-0.4000000059604645;p.u.;powerfactory;float;keep;pf_unit_available
generator;ElmSym;G2;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\G2.ElmSym;ctag;<built-in method title of str object at 0x000002D8E51D9BC0>;Mechanische Belastung: Anlaufzeitkonstante vom Typ;base_or_parameter;True;7.843136787414551;7.843136787414551;7.843136787414551;s;powerfactory;float;keep;pf_unit_available
